,Job Title,Rating,Company Name,Location,Sector,avg Salary,avg size,Founded
3043,"Product Analyst, Data Science",4.4,"Google
4.4","Mountain View, CA",Information Technology,153500.0,,1998
3044,"Data Scientist, Apple Pay Analytics",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,153500.0,,1976
3045,Applied Research Scientist - Machine Learning,3.5,"Samsung Research America
3.5","Campbell, CA",Information Technology,153500.0,5000.0,1988
3046,Staff Reliability Data Scientist,4.1,"Rivian
4.1","Palo Alto, CA",Manufacturing,153500.0,5000.0,2009
3047,Data Scientist - Nationwide Opportunities,3.9,"Amazon
3.9","Palo Alto, CA",Information Technology,153500.0,,1994
3048,"Senior Data Analyst, People Analytics",4.1,"Splunk
4.1","San Jose, CA",Information Technology,153500.0,5000.0,2003
3049,"Data Scientist, Power & Performance",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,160500.0,,1976
3050,"Data Scientist, Analytics - In-stream Ads",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,160500.0,,2004
3051,Sr. Data Scientist,3.9,"Amazon
3.9","Sunnyvale, CA",Information Technology,160500.0,,1994
3052,Senior Data Scientist Customer Experience,4.0,"Netflix
4.0","Los Gatos, CA",Information Technology,160500.0,5000.0,1997
3053,Data Engineer 1,-1.0,GHG Systems,"Sunnyvale, CA",-1,160500.0,50.0,2016
3054,Applied Research Scientist - Computer Vision,3.5,"Samsung Research America
3.5","Campbell, CA",Information Technology,160500.0,5000.0,1988
3055,Research Data Scientist,4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,160500.0,,2004
3056,Marketing Data Analyst,3.9,"Joomag, Inc.
3.9","San Jose, CA",Information Technology,160500.0,200.0,2009
3057,Machine Learning Engineer,-1.0,Passage AI,"Mountain View, CA",Information Technology,160500.0,50.0,-1
3058,Clinical Data Scientists,-1.0,Talentry,"Redwood City, CA",Information Technology,160500.0,50.0,2014
3059,Data Scientist- Payments,3.9,"PayPal
3.9","San Jose, CA",Information Technology,160500.0,,1998
3060,Research Scientist — Machine Learning,5.0,"Pilot AI
5.0","Palo Alto, CA",Information Technology,160500.0,50.0,2015
3061,Quantum Principal Data Scientist (Industrial-Discrete sector),3.7,"IBM
3.7","San Jose, CA",Information Technology,160500.0,,1911
3062,Data Engineer,3.5,"HCL America Inc.
3.5","San Jose, CA",Information Technology,160500.0,,1991
3063,"Senior Scientist, Machine Learning",4.3,"Niantic
4.3","Sunnyvale, CA",Media,160500.0,1000.0,2011
3064,Senior Data Scientist,3.5,"Sartorius
3.5","Fremont, CA",Biotech & Pharmaceuticals,160500.0,10000.0,1870
3065,"Data Scientist - Fraud Engineering, Algorithms, and Risk",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,160500.0,,1976
3066,SystemC Modeling Engineer,3.7,"Xilinx
3.7","San Jose, CA",Information Technology,160500.0,10000.0,1984
3067,Data Analyst,4.5,"OSI Engineering
4.5","Newark, CA",Business Services,160500.0,200.0,2010
3068,Data Analyst,4.5,"Frontend Arts
4.5","San Jose, CA",Information Technology,160500.0,50.0,2013
3069,People Data Scientist,-1.0,Humu,"Mountain View, CA",Business Services,160500.0,200.0,2017
3070,Data Architect,4.8,"Zoom
4.8","San Jose, CA",Information Technology,160500.0,5000.0,2011
3071,Data Analyst,4.4,"Adwait Algorithm
4.4","Santa Clara, CA",Information Technology,160500.0,200.0,2015
3072,"Data Scientist, Cell Quality & Field Reliability",3.4,"Tesla Motors
3.4","Fremont, CA",Manufacturing,160500.0,,2003
3073,Senior Data Scientist (Customer Experience),3.2,"Enjoy Technology
3.2","Palo Alto, CA",Retail,160500.0,5000.0,2014
3074,Investigational Computational Biologist,2.3,"Karius
2.3","Redwood City, CA",Biotech & Pharmaceuticals,160500.0,200.0,2014
3075,Senior Data Scientist,2.7,"AutoGrid Systems
2.7","Redwood City, CA",Information Technology,160500.0,200.0,2011
3076,Director Data Science,3.5,"Micron Technology
3.5","San Jose, CA",Information Technology,160500.0,,1978
3077,Research Scientist,3.9,"Amazon
3.9","Sunnyvale, CA",Information Technology,160500.0,,1994
3078,"Principal Data Scientist, Bioinformatics",4.1,"Roche
4.1","Santa Clara, CA",Biotech & Pharmaceuticals,159500.0,,1896
3079,"Senior Data Scientist, Clinical",4.6,"Livongo
4.6","Mountain View, CA",Health Care,159500.0,1000.0,2014
3080,Senior Data Scientist - Optimization,2.7,"AutoGrid Systems
2.7","Redwood City, CA",Information Technology,159500.0,200.0,2011
3081,Data Analyst,4.0,"Lorven Technologies Inc
4.0","San Jose, CA",Accounting & Legal,159500.0,50.0,-1
3082,"Data Scientist, Product Analytics - Ads Ranking",4.5,"Facebook
4.5","Sunnyvale, CA",Information Technology,159500.0,,2004
3083,Data Analyst,4.0,"Zolon Tech Solutions Inc.
4.0","Cupertino, CA",Information Technology,159500.0,500.0,1998
3084,Data Analyst,-1.0,PETADATA,"San Jose, CA",-1,159500.0,200.0,-1
3085,Data Analyst,3.9,"Diverse Lynx
3.9","San Jose, CA",Information Technology,159500.0,1000.0,2002
3086,Business Intelligence Analyst,4.2,"Nextgen Technologies
4.2","San Jose, CA",Information Technology,159500.0,200.0,2006
3087,Senior Bioinformatics Scientist,3.5,"GRAIL
3.5","Menlo Park, CA",Biotech & Pharmaceuticals,159500.0,500.0,2016
3088,Lead Data Scientist,3.9,"Electronic Arts
3.9","Redwood City, CA",Media,159500.0,10000.0,1982
3089,Junior Data Analyst,5.0,"Staffigo Technical Services, LLC
5.0","San Jose, CA",Information Technology,159500.0,200.0,2008
3090,Product Data Engineer - GPU,4.6,"NVIDIA
4.6","Santa Clara, CA",Information Technology,159500.0,,1993
3091,Senior Data Scientist,-1.0,Majoris technologies pvt ltd,"Sunnyvale, CA",-1,159500.0,,-1
3092,Data Engineer (Big Data),4.0,"Akamai
4.0","San Jose, CA",Information Technology,159500.0,10000.0,1998
3093,Sr. Data Engineer (Remote US),3.8,"DataStax
3.8","Santa Clara, CA",Information Technology,159500.0,1000.0,2010
3094,Machine Learning Engineer - ML Platform,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,159500.0,,1976
3095,Senior Data Scientist,-1.0,Talent Junction,"Sunnyvale, CA",-1,159500.0,,-1
3096,"Data Scientist, Analytics - AR/VR Portal",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,159500.0,,2004
3097,Data Engineer,4.6,"Conch Technologies, Inc
4.6","San Jose, CA",Business Services,159500.0,200.0,-1
3098,Lead Data Scientist/ Statistician,-1.0,Staffwing Inc,"San Jose, CA",-1,159500.0,,-1
3099,Data Analyst,3.8,"Power Integrations
3.8","San Jose, CA",Manufacturing,159500.0,1000.0,1988
3100,Data Analyst I,3.6,"ICONMA
3.6","Cupertino, CA",Business Services,159500.0,5000.0,2000
3101,Sr. Data Analyst,4.4,"Armada Group, Inc.
4.4","San Jose, CA",Information Technology,159500.0,200.0,1995
3102,"Return to Work - Research Data Scientist, Infrastructure Strategy",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,159500.0,,2004
3103,Quantum Principal Data Scientist- Industrial Process Sector Industry,3.7,"IBM Corporation
3.7","San Jose, CA",Information Technology,159500.0,,1911
3104,"UX Quantitative Researcher, Instagram",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,159500.0,,2004
3105,Business Data Analyst,4.1,"BayOne Solutions
4.1","San Jose, CA",Information Technology,159500.0,5000.0,-1
3106,"Data Scientist, PhD University Graduate, 2020 Start",4.4,"Google
4.4","Mountain View, CA",Information Technology,159500.0,,1998
3107,"Scientist 2, Biology",3.6,"Axelon Services Corporation
3.6","San Jose, CA",Business Services,159500.0,1000.0,-1
3108,Data Analyst,4.0,"Connor Group
4.0","Santa Clara, CA",Accounting & Legal,159500.0,500.0,2006
3109,"Data Scientist, Auction & Delivery",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,156500.0,,2004
3110,Data Analyst,3.1,"Logic Planet
3.1","San Jose, CA",Information Technology,156500.0,500.0,-1
3111,"Scientist 2, Biology",3.2,"Net2Source
3.2","San Jose, CA",Business Services,156500.0,5000.0,2007
3112,Workday Data Consultant,3.7,"Collaborative Solutions
3.7","Pleasanton, CA",Information Technology,156500.0,1000.0,2003
3113,Project Scientist - Data Analytics,3.5,"SLAC National Accelerator Laboratory
3.5","Menlo Park, CA",Government,156500.0,5000.0,1962
3114,Data Analyst,4.0,"E Base Technologies
4.0","Sunnyvale, CA",Business Services,156500.0,200.0,-1
3115,Analytical Scientist,3.4,"ATUM
3.4","Newark, CA",Information Technology,156500.0,50.0,2000
3116,Computer Vision Scientist,5.0,"Matroid
5.0","Palo Alto, CA",Information Technology,156500.0,50.0,2016
3117,Data Engineer,4.1,"BayOne Solutions
4.1","San Jose, CA",Information Technology,156500.0,5000.0,-1
3118,Machine Learning Engineer,4.1,"BayOne Solutions
4.1","Cupertino, CA",Information Technology,156500.0,5000.0,-1
3119,Machine Learning Engineer,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,156500.0,,1976
3120,Senior Data Scientist,-1.0,Nextphase Recruiting,"Palo Alto, CA",-1,156500.0,,-1
3121,Data Analyst,-1.0,enexusglobal,"San Jose, CA",-1,156500.0,,-1
3122,"Data Scientist Manager, Instagram Well-being",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,156500.0,,2004
3123,Machine Learning Engineer,2.9,"Dew Software
2.9","San Jose, CA",Information Technology,156500.0,200.0,1997
3124,Federal - Senior Machine Learning Engineer,4.2,"Solekai Systems Corp
4.2","San Jose, CA",Information Technology,156500.0,50.0,2002
3125,"AI/ML - Sr Data Scientist, Siri Product Strategy",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,156500.0,,1976
3126,AI Scientist - Data & AI Platform,3.9,"Electronic Arts
3.9","Redwood City, CA",Media,156500.0,10000.0,1982
3127,Data Engineer,-1.0,GradTests (gradtests.com.au),"San Jose, CA",-1,156500.0,,-1
3128,Machine Learning Engineer/Data Scientist – Maps Search,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,156500.0,,1976
3129,Data Engineer,3.3,"Itility
3.3","San Jose, CA",Aerospace & Defense,156500.0,200.0,2008
3130,Data Engineer,4.9,"Amick Brown, LLC
4.9","Sunnyvale, CA",-1,156500.0,50.0,-1
3131,Data Analyst,3.6,"Randstad
3.6","Sunnyvale, CA",Business Services,156500.0,5000.0,-1
3132,"Data Scientist, Finance",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,156500.0,,2004
3133,Machine Learning Scientist,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,156500.0,,1976
3134,"Senior Machine Learning Engineer / Data Scientist, Machine Assisted Cognition",3.5,"Toyota Research Institute
3.5","Los Altos, CA",Business Services,156500.0,500.0,2016
3135,"Data Scientist Manager, Instagram Well-being",5.0,"Instagram
5.0","Menlo Park, CA",-1,156500.0,,-1
3136,Scientist - Mathematics,3.0,"Verseon
3.0","Fremont, CA",Biotech & Pharmaceuticals,156500.0,200.0,2002
3137,Microsoft Dynamics CRM Data Analyst,3.7,"IBM
3.7","San Jose, CA",Information Technology,156500.0,,1911
3138,"Sr. Data Scientist, Human Evaluation, Apple Media Products",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,183000.0,,1976
3139,Data Science Manager,5.0,"Lily AI
5.0","Mountain View, CA",Information Technology,183000.0,50.0,2015
3140,"Computer Scientist, Neuromorphic Architectures Researcher (Experienced)",3.8,"Sandia National Laboratories
3.8","Livermore, CA",Government,183000.0,,1949
3141,Data Engineer,5.0,"Indrasol
5.0","Menlo Park, CA",-1,183000.0,50.0,-1
3142,Machine Learning Engineer,4.1,"IntelliPro Group Inc.
4.1","Sunnyvale, CA",-1,183000.0,500.0,-1
3143,Senior Data Scientist - Pricing,3.1,"Tailored Brands
3.1","Fremont, CA",Retail,183000.0,,-1
3144,"Data Scientist, AMP Commerce/ Payments/ Subscription Analytics",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,183000.0,,1976
3145,Signal Processing Engineer/Data Analyst,3.8,"GenapSys, Inc.
3.8","Redwood City, CA",Biotech & Pharmaceuticals,183000.0,200.0,2010
3146,"Data Engineer - Trust & Safety, Law Enforcement",4.8,"Zoom
4.8","San Jose, CA",Information Technology,183000.0,5000.0,2011
3147,"AI/ML - Machine Learning Engineer, Machine Intelligence",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,183000.0,,1976
3148,AI Insights Data Analyst,5.0,"Moveworks
5.0","Mountain View, CA",Information Technology,183000.0,200.0,2016
3149,Head of Data,4.8,"Zoom Video Communications
4.8","San Jose, CA",Information Technology,183000.0,5000.0,2011
3150,"Principal Data Scientist, eComm",3.3,"Walmart
3.3","Sunnyvale, CA",Retail,183000.0,5000.0,1962
3151,Big Data Engineer Internship,-1.0,Gosvea,"San Jose, CA",Education,183000.0,50.0,-1
3152,"Lead Data Engineer - (Elasticsearch, Logstash, Kibana)",3.9,"Equinix
3.9","Sunnyvale, CA",Information Technology,183000.0,10000.0,1998
3153,Microsoft Analytics Consultant,3.7,"IBM
3.7","San Jose, CA",Information Technology,183000.0,,1911
3154,"AI/ML - Siri Data Engineer, Siri Search & Knowledge Platform",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,183000.0,,1976
3155,Research Scientist,4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,183000.0,,2004
3156,Data Scientist/Process Engineer III - (E3),3.7,"Applied Materials
3.7","Santa Clara, CA",Manufacturing,183000.0,,1967
3157,Sr. AWS Data Engineer,4.2,"Jade Global
4.2","San Jose, CA",Information Technology,183000.0,1000.0,2003
3158,Data Engineer,4.1,"IntelliPro Group Inc.
4.1","Sunnyvale, CA",-1,183000.0,500.0,-1
3159,Data Analyst,4.1,"BayOne Solutions
4.1","Sunnyvale, CA",Information Technology,183000.0,5000.0,-1
3160,Data Analyst,3.8,"US Tech Solutions, Inc
3.8","Sunnyvale, CA",Business Services,183000.0,5000.0,2000
3161,Data Analyst,2.4,"Wider Circle
2.4","Redwood City, CA",Consumer Services,183000.0,50.0,2015
3162,Data Analyst,3.6,"Iconma, L.L.C.
3.6","Sunnyvale, CA",Business Services,183000.0,5000.0,2000
3163,Senior Data Engineer - Core Data Science & Engineering,4.0,"Netflix, Inc.
4.0","Los Gatos, CA",Information Technology,183000.0,5000.0,1997
3164,Data Engineer,4.2,"Nextgen Technologies
4.2","San Jose, CA",Information Technology,183000.0,200.0,2006
3165,Data Engineer,3.9,"PayPal
3.9","San Jose, CA",Information Technology,183000.0,,1998
3166,Senior Data Scientist - Business Growth,3.6,"JD.com
3.6","Mountain View, CA",Retail,183000.0,10000.0,-1
3167,Principal Data Engineer,3.8,"eHealth
3.8","Santa Clara, CA",Insurance,140500.0,5000.0,1997
3168,"Data Scientist, Product Analytics - Spark AR",4.5,"Facebook
4.5","Menlo Park, CA",Information Technology,140500.0,,2004
3169,"Data Engineer, Apple Media Products",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,140500.0,,1976
3170,Data Analyst,3.9,"Artech LLC
3.9","Sunnyvale, CA",Business Services,140500.0,10000.0,1992
3171,"Senior Deep Learning Data Scientist, RAPIDS - AI",4.6,"NVIDIA
4.6","Santa Clara, CA",Information Technology,140500.0,,1993
3172,Data Analytics/ Data scientist,4.7,"Sharpedge Solutions Inc
4.7","Menlo Park, CA",Media,140500.0,,-1
3173,Data Scientist - Payment,-1.0,DiDi Labs,"Mountain View, CA",-1,140500.0,,-1
3174,Data Engineer 3,3.9,"PayPal
3.9","San Jose, CA",Information Technology,140500.0,,1998
3175,Data Engineer,3.9,"Diverse Lynx
3.9","San Jose, CA",Information Technology,140500.0,1000.0,2002
3176,Business Intelligence Analyst,3.9,"PayPal
3.9","San Jose, CA",Information Technology,140500.0,,1998
3177,Data Engineer,3.7,"ServiceNow
3.7","Santa Clara, CA",Information Technology,140500.0,,2004
3178,"Machine Learning Engineer - Fraud Engineering, Algorithms, and Risk",4.1,"Apple
4.1","Santa Clara, CA",Information Technology,140500.0,,1976
3179,Data Engineer,3.0,"Sonus Software Solutions Inc.
3.0","Sunnyvale, CA",-1,140500.0,,-1
3180,"Manager, Data Science - Growth Machine Learning",4.6,"Livongo
4.6","Mountain View, CA",Health Care,140500.0,1000.0,2014
3181,Principal Data Scientist - 70445BR,3.3,"Aetna
3.3","Cupertino, CA",Insurance,140500.0,,1853
3182,Sr Medical Data Scientist,3.9,"Amazon
3.9","Sunnyvale, CA",Information Technology,140500.0,,1994
3183,"Data Scientist, Applied Machine Learning - Bay Area",3.2,"Tempus Labs
3.2","Redwood City, CA",Biotech & Pharmaceuticals,140500.0,1000.0,2015
3184,Data Analyst,3.5,"Robert Half
3.5","Sunnyvale, CA",Business Services,140500.0,,1948
3185,"Data Engineer, Machine Learning",4.1,"Cadence Design Systems
4.1","San Jose, CA",Information Technology,140500.0,10000.0,1988
3186,Video Coding & Machine Learning Engineer,4.1,"Apple
4.1","Santa Clara, CA",Information Technology,140500.0,,1976
3187,Senior Director of Data Science,4.1,"Bigfoot Biomedical
4.1","Milpitas, CA",Health Care,140500.0,200.0,2014
3188,Federal - Data Engineer - Senior,4.2,"Solekai Systems Corp
4.2","San Jose, CA",Information Technology,140500.0,50.0,2002
3189,Data Scientist (Engineering),4.1,"Zynga
4.1","Austin, TX",Media,148500.0,5000.0,2007
3190,Data Scientist,3.1,"Dun & Bradstreet
3.1","Austin, TX",Information Technology,148500.0,5000.0,1841
3191,Data Analyst,5.0,"AlertMedia
5.0","Austin, TX",Information Technology,148500.0,200.0,2013
3192,Data Engineer,3.9,"Balyasny Asset Management
3.9","Austin, TX",Finance,148500.0,1000.0,2001
3193,Data scientist,3.7,"Mott MacDonald
3.7","Austin, TX",Business Services,148500.0,,1989
3194,"Data Scientist, Product Analytics",4.5,"Facebook
4.5","Austin, TX",Information Technology,148500.0,,2004
3195,"Data Scientist Consultant, Cloud Support Data and Analytics",4.4,"Google
4.4","Austin, TX",Information Technology,148500.0,,1998
3196,Data Scientist - Analytics,3.9,"The Zebra
3.9","Austin, TX",Insurance,148500.0,200.0,2012
3197,Data Scientist,3.7,"Jabil Circuit
3.7","Austin, TX",Manufacturing,148500.0,,1966
3198,Associate Data Engineer,4.5,"SciPlay
4.5","Austin, TX",Media,148500.0,500.0,1998
3199,Data Scientist (Marketing Analytics),3.6,"Whole Foods Market
3.6","Austin, TX",Retail,148500.0,,1980
3200,Data Scientist - Strategic Data Solutions,4.1,"Apple
4.1","Austin, TX",Information Technology,148500.0,,1976
3201,Data Scientist,3.6,"eBay
3.6","Austin, TX",Information Technology,148500.0,,1995
3202,Data Scientist,3.7,"CloudFlare
3.7","Austin, TX",Information Technology,148500.0,5000.0,2010
3203,Data Scientist - Nationwide Opportunities,3.9,"Amazon
3.9","Austin, TX",Information Technology,148500.0,,1994
3204,Remote Sensing Data Scientist,3.8,"Applied Research Laboratories
3.8","Austin, TX",Education,148500.0,1000.0,-1
3205,Lead Data Scientist,4.1,"Zynga
4.1","Austin, TX",Media,148500.0,5000.0,2007
3206,Data Scientist (remote),3.3,"Thrivent
3.3","Austin, TX",Insurance,148500.0,10000.0,1902
3207,Federal - Data Scientist,4.2,"Solekai Systems Corp
4.2","Austin, TX",Information Technology,148500.0,50.0,2002
3208,Data Scientist,3.6,"CACI International
3.6","Austin, TX",Aerospace & Defense,148500.0,,1962
3209,"Data Scientist, Ad Platforms/Data Insights",4.1,"Apple
4.1","Austin, TX",Information Technology,148500.0,,1976
3210,Business Intelligence Analyst II (6 Month Contract),3.9,"Electronic Arts
3.9","Austin, TX",Media,148500.0,10000.0,1982
3211,Data Scientist,-1.0,GradTests (gradtests.com),"Austin, TX",-1,148500.0,,-1
3212,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,3.5,"Internal Revenue Service
3.5","Austin, TX",Government,148500.0,,1862
3213,Junior Data Engineer,4.5,"Applied Information Sciences
4.5","Austin, TX",Information Technology,148500.0,1000.0,1982
